real_region	n_bins	rand_start	rand_end	p_spatial	p_directional	p_combined
NEGCTL_inter_cluster_silent	869	41182400	41356200	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41097000	41270800	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	40922600	41096400	0.395404	0.0570042	0.108021
NEGCTL_inter_cluster_silent	869	40924600	41098400	0.534684	0.0885897	0.19183
NEGCTL_inter_cluster_silent	869	41264200	41438000	0.172044	0.614919	0.343433
NEGCTL_inter_cluster_silent	869	40916400	41090200	0.271161	0.119507	0.143538
NEGCTL_inter_cluster_silent	869	41278600	41452400	0.0546516	0.377129	0.10062
NEGCTL_inter_cluster_silent	869	40907600	41081400	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41376600	41550400	0.271161	0.126314	0.149816
NEGCTL_inter_cluster_silent	869	40956000	41129800	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41347400	41521200	0.0273609	0.057712	0.0117654
NEGCTL_inter_cluster_silent	869	41314200	41488000	0.0273609	0.283778	0.0454857
NEGCTL_inter_cluster_silent	869	41445400	41619200	0.172044	0.385081	0.246076
NEGCTL_inter_cluster_silent	869	40912600	41086400	0.172044	0.20582	0.153707
NEGCTL_inter_cluster_silent	869	41309200	41483000	0.0273609	0.283778	0.0454857
NEGCTL_inter_cluster_silent	869	41470200	41644000	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41344000	41517800	0.0273609	0.057712	0.0117654
NEGCTL_inter_cluster_silent	869	40926400	41100200	0.534684	0.0885897	0.19183
NEGCTL_inter_cluster_silent	869	41387000	41560800	0.271161	0.126314	0.149816
NEGCTL_inter_cluster_silent	869	41217600	41391400	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41151200	41325000	0.673247	0.596838	0.768179
NEGCTL_inter_cluster_silent	869	41175600	41349400	0.395404	0.370383	0.427793
NEGCTL_inter_cluster_silent	869	41167200	41341000	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	40812800	40986600	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	41159000	41332800	0.534684	0.716059	0.750443
NEGCTL_inter_cluster_silent	869	41107000	41280800	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	40991000	41164800	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41512400	41686200	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	40861800	41035600	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	41162200	41336000	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	41137000	41310800	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41459200	41633000	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	41096200	41270000	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	41496800	41670600	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	40838400	41012200	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	41322800	41496600	0.0126653	0.36972	0.0297996
NEGCTL_inter_cluster_silent	869	41220600	41394400	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	40964600	41138400	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	40955400	41129200	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41312600	41486400	0.0273609	0.283778	0.0454857
NEGCTL_inter_cluster_silent	869	41253000	41426800	0.172044	0.614919	0.343433
NEGCTL_inter_cluster_silent	869	41233800	41407600	0.172044	0.397233	0.251718
NEGCTL_inter_cluster_silent	869	41224000	41397800	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41502600	41676400	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	40802400	40976200	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	41130400	41304200	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41149000	41322800	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41441200	41615000	0.172044	0.385081	0.246076
NEGCTL_inter_cluster_silent	869	40995400	41169200	0.946321	0.151151	0.421195
NEGCTL_inter_cluster_silent	869	41135200	41309000	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41310800	41484600	0.0273609	0.283778	0.0454857
NEGCTL_inter_cluster_silent	869	40833800	41007600	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	41260600	41434400	0.271161	0.714897	0.511897
NEGCTL_inter_cluster_silent	869	41332800	41506600	0.0054242	0.147605	0.00650928
NEGCTL_inter_cluster_silent	869	41357600	41531400	0.0546516	0.0306795	0.0123923
NEGCTL_inter_cluster_silent	869	41446000	41619800	0.172044	0.385081	0.246076
NEGCTL_inter_cluster_silent	869	41100800	41274600	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	41121000	41294800	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41411600	41585400	0.10088	0.715124	0.261811
NEGCTL_inter_cluster_silent	869	41349400	41523200	0.0273609	0.057712	0.0117654
NEGCTL_inter_cluster_silent	869	41248200	41422000	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	41042400	41216200	0.998475	0.440603	0.801175
NEGCTL_inter_cluster_silent	869	41105800	41279600	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	41271000	41444800	0.172044	0.614919	0.343433
NEGCTL_inter_cluster_silent	869	41277800	41451600	0.0546516	0.377129	0.10062
NEGCTL_inter_cluster_silent	869	41465200	41639000	0.534684	0.716059	0.750443
NEGCTL_inter_cluster_silent	869	41487400	41661200	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41059200	41233000	0.993428	0.255457	0.601783
NEGCTL_inter_cluster_silent	869	41225000	41398800	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41246800	41420600	0.172044	0.397233	0.251718
NEGCTL_inter_cluster_silent	869	41379600	41553400	0.271161	0.126314	0.149816
NEGCTL_inter_cluster_silent	869	41157200	41331000	0.673247	0.596838	0.768179
NEGCTL_inter_cluster_silent	869	40823000	40996800	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	41324800	41498600	0.0126653	0.207386	0.018234
NEGCTL_inter_cluster_silent	869	41145600	41319400	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41331000	41504800	0.00215077	0.102576	0.00207801
NEGCTL_inter_cluster_silent	869	41043800	41217600	0.998475	0.440603	0.801175
NEGCTL_inter_cluster_silent	869	40885200	41059000	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41070800	41244600	0.978932	0.141823	0.41296
NEGCTL_inter_cluster_silent	869	41061400	41235200	0.993428	0.255457	0.601783
NEGCTL_inter_cluster_silent	869	41245200	41419000	0.172044	0.397233	0.251718
NEGCTL_inter_cluster_silent	869	40872200	41046000	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41332600	41506400	0.0054242	0.147605	0.00650928
NEGCTL_inter_cluster_silent	869	41439600	41613400	0.172044	0.385081	0.246076
NEGCTL_inter_cluster_silent	869	41321800	41495600	0.0273609	0.283778	0.0454857
NEGCTL_inter_cluster_silent	869	40987800	41161600	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41199000	41372800	0.0546516	0.622871	0.149106
NEGCTL_inter_cluster_silent	869	40870400	41044200	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41484200	41658000	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41372600	41546400	0.271161	0.126314	0.149816
NEGCTL_inter_cluster_silent	869	40902000	41075800	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	40933400	41107200	0.534684	0.0885897	0.19183
NEGCTL_inter_cluster_silent	869	41076800	41250600	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	41028200	41202000	0.993428	0.744543	0.962712
NEGCTL_inter_cluster_silent	869	41174400	41348200	0.395404	0.370383	0.427793
NEGCTL_inter_cluster_silent	869	40927200	41101000	0.534684	0.0885897	0.19183
NEGCTL_inter_cluster_silent	869	41431000	41604800	0.10088	0.715124	0.261811
NEGCTL_inter_cluster_silent	869	41318400	41492200	0.0273609	0.283778	0.0454857
NEGCTL_inter_cluster_silent	869	41342200	41516000	0.0273609	0.057712	0.0117654
NEGCTL_inter_cluster_silent	869	40913000	41086800	0.172044	0.20582	0.153707
NEGCTL_inter_cluster_silent	869	41304200	41478000	0.0273609	0.283778	0.0454857
NEGCTL_inter_cluster_silent	869	41397200	41571000	0.172044	0.199407	0.150004
NEGCTL_inter_cluster_silent	869	41335400	41509200	0.0054242	0.147605	0.00650928
NEGCTL_inter_cluster_silent	869	41049600	41223400	0.998475	0.440603	0.801175
NEGCTL_inter_cluster_silent	869	41361800	41535600	0.10088	0.0502547	0.0318604
NEGCTL_inter_cluster_silent	869	40897000	41070800	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	40988400	41162200	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	40970200	41144000	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41013800	41187600	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	41067600	41241400	0.993428	0.255457	0.601783
NEGCTL_inter_cluster_silent	869	41303400	41477200	0.0273609	0.283778	0.0454857
NEGCTL_inter_cluster_silent	869	41189400	41363200	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41392200	41566000	0.271161	0.126314	0.149816
NEGCTL_inter_cluster_silent	869	40898200	41072000	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	40840600	41014400	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	41139200	41313000	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	40964400	41138200	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41358000	41531800	0.0546516	0.0306795	0.0123923
NEGCTL_inter_cluster_silent	869	41212200	41386000	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41333000	41506800	0.0054242	0.147605	0.00650928
NEGCTL_inter_cluster_silent	869	40869000	41042800	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41381800	41555600	0.271161	0.126314	0.149816
NEGCTL_inter_cluster_silent	869	40939600	41113400	0.534684	0.0885897	0.19183
NEGCTL_inter_cluster_silent	869	41115400	41289200	0.886485	0.413741	0.734653
NEGCTL_inter_cluster_silent	869	41109000	41282800	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	41385800	41559600	0.271161	0.126314	0.149816
NEGCTL_inter_cluster_silent	869	41036600	41210400	0.993428	0.744543	0.962712
NEGCTL_inter_cluster_silent	869	41052000	41225800	0.998475	0.440603	0.801175
NEGCTL_inter_cluster_silent	869	40921800	41095600	0.395404	0.0570042	0.108021
NEGCTL_inter_cluster_silent	869	40957800	41131600	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41129400	41303200	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41039200	41213000	0.998475	0.440603	0.801175
NEGCTL_inter_cluster_silent	869	41074600	41248400	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	41312000	41485800	0.0273609	0.283778	0.0454857
NEGCTL_inter_cluster_silent	869	41450600	41624400	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	41335800	41509600	0.0054242	0.147605	0.00650928
NEGCTL_inter_cluster_silent	869	40916800	41090600	0.271161	0.119507	0.143538
NEGCTL_inter_cluster_silent	869	41017800	41191600	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	40988000	41161800	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41055400	41229200	0.998475	0.440603	0.801175
NEGCTL_inter_cluster_silent	869	40885000	41058800	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	40800400	40974200	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	41108600	41282400	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	41299000	41472800	0.0273609	0.283778	0.0454857
NEGCTL_inter_cluster_silent	869	41010000	41183800	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	41414800	41588600	0.10088	0.715124	0.261811
NEGCTL_inter_cluster_silent	869	41058000	41231800	0.998475	0.440603	0.801175
NEGCTL_inter_cluster_silent	869	41444000	41617800	0.172044	0.385081	0.246076
NEGCTL_inter_cluster_silent	869	40961200	41135000	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41181600	41355400	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41344200	41518000	0.0273609	0.057712	0.0117654
NEGCTL_inter_cluster_silent	869	40832800	41006600	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	41055000	41228800	0.998475	0.440603	0.801175
NEGCTL_inter_cluster_silent	869	41151400	41325200	0.673247	0.596838	0.768179
NEGCTL_inter_cluster_silent	869	41246200	41420000	0.172044	0.397233	0.251718
NEGCTL_inter_cluster_silent	869	41256800	41430600	0.172044	0.614919	0.343433
NEGCTL_inter_cluster_silent	869	40807000	40980800	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	41419600	41593400	0.10088	0.715124	0.261811
NEGCTL_inter_cluster_silent	869	41242800	41416600	0.172044	0.397233	0.251718
NEGCTL_inter_cluster_silent	869	41515200	41689000	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	41132400	41306200	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41235400	41409200	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41110200	41284000	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	41436000	41609800	0.10088	0.715124	0.261811
NEGCTL_inter_cluster_silent	869	41394400	41568200	0.172044	0.199407	0.150004
NEGCTL_inter_cluster_silent	869	41449800	41623600	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	41156200	41330000	0.673247	0.596838	0.768179
NEGCTL_inter_cluster_silent	869	41124600	41298400	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41342000	41515800	0.0273609	0.057712	0.0117654
NEGCTL_inter_cluster_silent	869	40848800	41022600	0.172044	0.397233	0.251718
NEGCTL_inter_cluster_silent	869	40801400	40975200	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	41211600	41385400	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41136400	41310200	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41130200	41304000	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41148800	41322600	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41147200	41321000	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41085800	41259600	0.886485	0.413741	0.734653
NEGCTL_inter_cluster_silent	869	41117600	41291400	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41344400	41518200	0.0273609	0.057712	0.0117654
NEGCTL_inter_cluster_silent	869	41190800	41364600	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41256600	41430400	0.172044	0.614919	0.343433
NEGCTL_inter_cluster_silent	869	41397400	41571200	0.172044	0.199407	0.150004
NEGCTL_inter_cluster_silent	869	41508400	41682200	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	40868800	41042600	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41307600	41481400	0.0273609	0.283778	0.0454857
NEGCTL_inter_cluster_silent	869	40953400	41127200	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	40932800	41106600	0.534684	0.0885897	0.19183
NEGCTL_inter_cluster_silent	869	41365800	41539600	0.172044	0.0806299	0.0732144
NEGCTL_inter_cluster_silent	869	40839800	41013600	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	41405600	41579400	0.0546516	0.377129	0.10062
NEGCTL_inter_cluster_silent	869	41275000	41448800	0.0546516	0.377129	0.10062
NEGCTL_inter_cluster_silent	869	40876000	41049800	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41436200	41610000	0.10088	0.715124	0.261811
NEGCTL_inter_cluster_silent	869	40906400	41080200	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41018200	41192000	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	40883000	41056800	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41081600	41255400	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	41333800	41507600	0.0054242	0.147605	0.00650928
NEGCTL_inter_cluster_silent	869	40984600	41158400	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41230200	41404000	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41246600	41420400	0.172044	0.397233	0.251718
NEGCTL_inter_cluster_silent	869	41471600	41645400	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41103600	41277400	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	41040200	41214000	0.998475	0.440603	0.801175
NEGCTL_inter_cluster_silent	869	41512200	41686000	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	41194400	41368200	0.0546516	0.622871	0.149106
NEGCTL_inter_cluster_silent	869	41236200	41410000	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41005000	41178800	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	40913200	41087000	0.172044	0.20582	0.153707
NEGCTL_inter_cluster_silent	869	40952200	41126000	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41332200	41506000	0.0054242	0.147605	0.00650928
NEGCTL_inter_cluster_silent	869	40832000	41005800	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	41247000	41420800	0.172044	0.397233	0.251718
NEGCTL_inter_cluster_silent	869	41479200	41653000	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41345800	41519600	0.0273609	0.057712	0.0117654
NEGCTL_inter_cluster_silent	869	41082400	41256200	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	41395600	41569400	0.172044	0.199407	0.150004
NEGCTL_inter_cluster_silent	869	40792200	40966000	0.172044	0.614919	0.343433
NEGCTL_inter_cluster_silent	869	41284600	41458400	0.10088	0.284876	0.130746
NEGCTL_inter_cluster_silent	869	41277200	41451000	0.0546516	0.377129	0.10062
NEGCTL_inter_cluster_silent	869	40929200	41103000	0.534684	0.0885897	0.19183
NEGCTL_inter_cluster_silent	869	41327200	41501000	0.0126653	0.207386	0.018234
NEGCTL_inter_cluster_silent	869	40917400	41091200	0.271161	0.119507	0.143538
NEGCTL_inter_cluster_silent	869	40953800	41127600	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41501000	41674800	0.886485	0.586259	0.859852
NEGCTL_inter_cluster_silent	869	41348600	41522400	0.0273609	0.057712	0.0117654
NEGCTL_inter_cluster_silent	869	40891600	41065400	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41007400	41181200	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	41282000	41455800	0.0546516	0.377129	0.10062
NEGCTL_inter_cluster_silent	869	41515600	41689400	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	41381400	41555200	0.271161	0.126314	0.149816
NEGCTL_inter_cluster_silent	869	41095000	41268800	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	40960800	41134600	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41487200	41661000	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	40990400	41164200	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41490400	41664200	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41197800	41371600	0.0546516	0.622871	0.149106
NEGCTL_inter_cluster_silent	869	40982000	41155800	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41102200	41276000	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	41506000	41679800	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	41104000	41277800	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	40973600	41147400	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41353200	41527000	0.0273609	0.057712	0.0117654
NEGCTL_inter_cluster_silent	869	41231600	41405400	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41350400	41524200	0.0273609	0.057712	0.0117654
NEGCTL_inter_cluster_silent	869	41210200	41384000	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41325800	41499600	0.0126653	0.207386	0.018234
NEGCTL_inter_cluster_silent	869	41400600	41574400	0.10088	0.284876	0.130746
NEGCTL_inter_cluster_silent	869	40944600	41118400	0.886485	0.0929467	0.288074
NEGCTL_inter_cluster_silent	869	40793000	40966800	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	41205200	41379000	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41204600	41378400	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41053800	41227600	0.998475	0.440603	0.801175
NEGCTL_inter_cluster_silent	869	41511800	41685600	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	41431200	41605000	0.10088	0.715124	0.261811
